machine_id,cycle,Altitude / Mach,Throttle Resolver Angle (TRA),Altitude pressurisée,Température entrée fan — T2,Température sortie LPC — T24,Température sortie HPC — T30,Température sortie LPT — T50,Pression entrée fan — P2,Pression bypass — P15,Pression sortie HPC — P30,Vitesse fan — Nf,Vitesse cœur — Nc,Rapport pression moteur — EPR,Pression statique HPC — Ps30,Ratio carburant/pression — phi,Vitesse corrigée fan — NRf,Vitesse corrigée cœur — NRc,Bypass Ratio — BPR,Richesse carburant — farB,Soutirage HPC — htBleed,Consigne vitesse fan — Nf_dmd,Consigne vitesse corrigée — PCNfR,Débit refroid. HPT — W31,Débit refroid. LPT — W32,usine,ligne_production,machine_uid,RUL
10,133,-0.0001,-0.0001,100.0,518.67,642.03,1574.02,1394.39,14.62,21.58,552.54,2387.93,9047.73,1.3,47.04,520.56,2387.86,8130.59,8.4047,0.03,391,2388,100.0,39.05,23.3866,1,2,10_1_2,125
10,134,0.0021,0.0004,100.0,518.67,641.77,1580.16,1394.65,14.62,21.57,552.56,2387.92,9051.13,1.3,47.13,520.18,2387.94,8132.12,8.3816,0.03,390,2388,100.0,38.83,23.4404,1,2,10_1_2,125
10,135,0.0001,-0.0001,100.0,518.67,641.97,1580.21,1400.28,14.62,21.57,550.76,2387.27,9036.48,1.3,47.32,518.58,2387.25,8120.21,8.4766,0.03,391,2388,100.0,38.68,23.3274,1,2,10_1_2,125
10,136,-0.0029,-0.0003,100.0,518.67,642.01,1580.84,1393.13,14.62,21.58,552.57,2387.94,9042.87,1.3,46.94,519.94,2387.94,8125.71,8.3761,0.03,390,2388,100.0,38.78,23.3955,1,2,10_1_2,125
10,137,-0.0014,0.0001,100.0,518.67,642.6,1571.71,1393.94,14.62,21.57,550.56,2387.2,9034.03,1.3,47.23,518.77,2387.17,8119.4,8.4274,0.03,389,2388,100.0,38.71,23.3484,1,2,10_1_2,125
10,138,0.0014,-0.0003,100.0,518.67,642.12,1577.46,1395.28,14.62,21.57,552.52,2387.92,9037.95,1.3,46.89,520.38,2387.94,8131.32,8.3791,0.03,392,2388,100.0,39.12,23.4298,1,2,10_1_2,125
10,139,-0.0019,-0.0002,100.0,518.67,642.39,1579.05,1393.0,14.62,21.57,552.89,2387.86,9049.74,1.3,47.15,520.51,2387.92,8134.53,8.3822,0.03,389,2388,100.0,39.09,23.2749,1,2,10_1_2,125
10,140,-0.0012,0.0003,100.0,518.67,641.53,1580.78,1395.62,14.62,21.57,552.33,2387.94,9038.78,1.3,47.0,520.5,2387.92,8133.94,8.3705,0.03,391,2388,100.0,38.82,23.331,1,2,10_1_2,125
10,141,0.0015,-0.0001,100.0,518.67,642.19,1583.07,1395.67,14.62,21.58,552.92,2387.97,9050.54,1.3,47.07,521.28,2387.92,8131.54,8.3969,0.03,391,2388,100.0,38.92,23.356,1,2,10_1_2,125
10,142,0.0038,-0.0,100.0,518.67,642.45,1581.48,1398.36,14.62,21.58,553.09,2387.88,9053.15,1.3,46.91,520.82,2387.92,8134.14,8.3758,0.03,392,2388,100.0,38.87,23.478,1,2,10_1_2,125
10,143,0.0017,-0.0002,100.0,518.67,641.68,1583.63,1394.29,14.62,21.58,552.63,2387.91,9050.05,1.3,46.94,520.65,2387.94,8134.43,8.3525,0.03,391,2388,100.0,39.0,23.3028,1,2,10_1_2,125
10,144,0.0006,-0.0002,100.0,518.67,642.17,1578.64,1390.39,14.62,21.57,553.57,2387.95,9047.36,1.3,46.99,520.92,2387.88,8131.68,8.39,0.03,391,2388,100.0,38.94,23.43,1,2,10_1_2,125
10,145,-0.0031,-0.0002,100.0,518.67,642.6,1574.5,1394.98,14.62,21.57,552.92,2387.92,9051.16,1.3,46.95,521.0,2387.92,8132.02,8.4056,0.03,390,2388,100.0,38.97,23.2905,1,2,10_1_2,125
10,146,0.0025,-0.0001,100.0,518.67,642.27,1576.48,1398.91,14.62,21.57,552.18,2387.88,9041.41,1.3,47.02,520.34,2387.97,8130.35,8.4149,0.03,391,2388,100.0,38.87,23.3787,1,2,10_1_2,125
10,147,0.0017,0.0005,100.0,518.67,642.41,1584.95,1404.17,14.62,21.57,551.36,2387.18,9038.83,1.3,47.3,518.69,2387.19,8120.13,8.3927,0.03,390,2388,100.0,38.71,23.3501,1,2,10_1_2,125
10,148,-0.004,-0.0,100.0,518.67,642.37,1577.6,1387.07,14.62,21.57,552.17,2387.95,9047.0,1.3,47.02,520.64,2387.94,8129.56,8.3797,0.03,390,2388,100.0,38.83,23.3946,1,2,10_1_2,125
10,149,0.001,-0.0002,100.0,518.67,641.78,1585.6,1394.34,14.62,21.57,553.0,2387.94,9038.76,1.3,46.92,520.23,2387.88,8129.83,8.4055,0.03,391,2388,100.0,38.91,23.4069,1,2,10_1_2,125
10,150,-0.0004,0.0003,100.0,518.67,642.36,1573.54,1405.34,14.62,21.57,550.5,2387.33,9034.58,1.3,47.24,518.69,2387.33,8121.06,8.418,0.03,390,2388,100.0,38.82,23.0741,1,2,10_1_2,125
10,151,0.0002,0.0004,100.0,518.67,642.18,1578.83,1399.49,14.62,21.57,552.4,2387.94,9046.73,1.3,46.9,519.86,2387.91,8138.46,8.3898,0.03,392,2388,100.0,38.95,23.2972,1,2,10_1_2,125
10,152,-0.0026,-0.0002,100.0,518.67,641.77,1581.81,1385.11,14.62,21.58,553.27,2387.94,9051.29,1.3,47.01,520.54,2387.94,8133.62,8.4095,0.03,390,2388,100.0,38.92,23.5413,1,2,10_1_2,125
10,153,-0.0008,0.0001,100.0,518.67,641.6,1579.33,1398.11,14.62,21.58,553.75,2387.88,9048.7,1.3,47.06,520.82,2387.93,8127.4,8.3867,0.03,391,2388,100.0,38.99,23.3604,1,2,10_1_2,125
10,154,-0.0009,0.0003,100.0,518.67,642.23,1582.23,1396.3,14.62,21.57,552.78,2387.95,9041.53,1.3,47.22,520.17,2387.87,8128.89,8.3906,0.03,391,2388,100.0,38.92,23.4005,1,2,10_1_2,125
10,155,0.0004,0.0001,100.0,518.67,641.96,1584.27,1388.8,14.62,21.58,552.66,2387.95,9051.13,1.3,46.92,520.54,2387.91,8133.96,8.3563,0.03,390,2388,100.0,38.99,23.4243,1,2,10_1_2,125
10,156,-0.0001,0.0,100.0,518.67,641.33,1574.99,1397.71,14.62,21.57,551.74,2387.94,9042.64,1.3,46.98,521.0,2387.95,8126.01,8.3947,0.03,390,2388,100.0,38.96,23.4091,1,2,10_1_2,125
10,157,-0.0008,-0.0003,100.0,518.67,641.87,1578.52,1386.01,14.62,21.57,552.62,2387.93,9040.52,1.3,47.04,520.45,2387.9,8125.64,8.3916,0.03,392,2388,100.0,38.85,23.2968,1,2,10_1_2,125
10,158,-0.0038,0.0004,100.0,518.67,642.25,1586.09,1392.32,14.62,21.57,552.4,2387.9,9052.36,1.3,47.05,520.46,2387.97,8125.27,8.3743,0.03,391,2388,100.0,39.11,23.3769,1,2,10_1_2,125
10,159,0.0014,0.0004,100.0,518.67,642.56,1577.14,1399.45,14.62,21.56,550.71,2387.04,9035.9,1.3,47.23,519.14,2387.04,8121.38,8.4291,0.03,391,2388,100.0,38.86,23.3384,1,2,10_1_2,125
10,160,-0.0011,0.0,100.0,518.67,642.16,1581.55,1397.75,14.62,21.57,552.61,2387.89,9054.39,1.3,47.07,520.54,2387.93,8130.39,8.3779,0.03,390,2388,100.0,38.85,23.3731,1,2,10_1_2,125
10,161,0.0031,0.0001,100.0,518.67,642.0,1584.59,1391.88,14.62,21.57,552.59,2387.95,9042.1,1.3,47.06,520.35,2387.91,8131.77,8.377,0.03,390,2388,100.0,39.0,23.3645,1,2,10_1_2,125
10,162,0.0032,-0.0002,100.0,518.67,641.84,1577.96,1399.5,14.62,21.57,553.18,2387.91,9045.43,1.3,47.06,520.15,2387.9,8133.09,8.3889,0.03,390,2388,100.0,38.69,23.2795,1,2,10_1_2,125
10,163,-0.0033,0.0003,100.0,518.67,641.34,1575.94,1389.82,14.62,21.58,552.09,2387.95,9052.29,1.3,46.97,520.8,2387.85,8126.53,8.3937,0.03,390,2388,100.0,39.0,23.385,1,2,10_1_2,125
10,164,-0.0027,0.0004,100.0,518.67,642.27,1585.51,1404.31,14.62,21.58,553.25,2387.98,9039.99,1.3,46.96,521.54,2387.89,8128.94,8.3853,0.03,389,2388,100.0,38.92,23.3754,1,2,10_1_2,125
10,165,0.0016,0.0003,100.0,518.67,642.41,1572.29,1388.8,14.62,21.57,553.14,2387.95,9050.28,1.3,47.17,520.25,2387.87,8131.19,8.3909,0.03,391,2388,100.0,39.06,23.4173,1,2,10_1_2,125
10,166,-0.0031,-0.0003,100.0,518.67,642.13,1591.13,1387.38,14.62,21.57,552.6,2387.88,9052.68,1.3,47.11,520.54,2387.95,8130.69,8.4131,0.03,392,2388,100.0,38.86,23.5097,1,2,10_1_2,125
10,167,0.0001,0.0003,100.0,518.67,641.28,1579.24,1393.59,14.62,21.57,552.87,2387.98,9043.62,1.3,47.08,520.5,2387.9,8129.56,8.3816,0.03,388,2388,100.0,38.99,23.3363,1,2,10_1_2,125
10,168,0.0022,-0.0003,100.0,518.67,641.68,1584.11,1399.82,14.62,21.57,552.5,2387.96,9048.47,1.3,46.93,520.46,2387.89,8131.69,8.4193,0.03,390,2388,100.0,38.99,23.4516,1,2,10_1_2,125
10,169,-0.0,0.0,100.0,518.67,642.85,1578.55,1396.85,14.62,21.57,551.94,2387.94,9041.21,1.3,46.85,519.97,2387.88,8131.26,8.414,0.03,392,2388,100.0,38.8,23.34,1,2,10_1_2,125
10,170,0.0026,-0.0,100.0,518.67,642.01,1588.84,1393.21,14.62,21.57,552.31,2387.9,9045.6,1.3,47.21,520.33,2387.95,8133.22,8.4106,0.03,389,2388,100.0,39.06,23.3889,1,2,10_1_2,125
10,171,0.0006,0.0001,100.0,518.67,642.34,1582.55,1399.33,14.62,21.57,551.79,2387.92,9045.85,1.3,46.97,520.64,2387.88,8131.88,8.3815,0.03,390,2388,100.0,38.96,23.3529,1,2,10_1_2,125
10,172,-0.0029,0.0005,100.0,518.67,642.1,1581.53,1393.4,14.62,21.57,552.41,2388.0,9046.39,1.3,46.98,520.65,2387.92,8130.34,8.3877,0.03,391,2388,100.0,39.03,23.3471,1,2,10_1_2,125
10,173,-0.0006,-0.0002,100.0,518.67,641.64,1579.24,1388.02,14.62,21.57,552.76,2387.91,9044.24,1.3,47.05,520.83,2387.9,8132.67,8.3984,0.03,390,2388,100.0,39.1,23.2961,1,2,10_1_2,125
10,174,0.002,-0.0003,100.0,518.67,642.01,1585.18,1389.56,14.62,21.57,552.7,2387.86,9040.7,1.3,46.95,520.52,2387.93,8132.86,8.4129,0.03,392,2388,100.0,38.86,23.4059,1,2,10_1_2,125
10,175,0.0009,-0.0002,100.0,518.67,641.6,1577.99,1388.07,14.62,21.57,552.97,2387.92,9046.58,1.3,47.19,520.48,2387.94,8130.27,8.3723,0.03,392,2388,100.0,38.86,23.3778,1,2,10_1_2,125
10,176,-0.0003,0.0001,100.0,518.67,641.73,1576.97,1407.78,14.62,21.57,549.81,2387.28,9035.87,1.3,47.19,518.49,2387.29,8121.72,8.4321,0.03,389,2388,100.0,38.64,23.2282,1,2,10_1_2,125
10,177,-0.0014,-0.0001,100.0,518.67,642.09,1576.62,1394.16,14.62,21.57,552.74,2387.92,9038.32,1.3,47.0,520.34,2387.97,8131.11,8.3534,0.03,393,2388,100.0,38.97,23.3817,1,2,10_1_2,125
10,178,0.0034,-0.0004,100.0,518.67,642.64,1578.01,1400.62,14.62,21.57,552.55,2387.9,9051.43,1.3,47.19,521.29,2387.91,8128.67,8.3818,0.03,390,2388,100.0,38.95,23.4276,1,2,10_1_2,125
10,179,-0.0019,-0.0003,100.0,518.67,642.01,1578.98,1391.58,14.62,21.57,551.62,2387.93,9043.98,1.3,47.0,520.57,2387.93,8129.48,8.4098,0.03,391,2388,100.0,38.89,23.3119,1,2,10_1_2,125
10,180,-0.0054,0.0005,100.0,518.67,641.58,1585.52,1383.03,14.62,21.57,552.09,2387.93,9048.54,1.3,46.95,520.9,2387.88,8133.71,8.4082,0.03,390,2388,100.0,38.76,23.3481,1,2,10_1_2,125
10,181,-0.0003,0.0002,100.0,518.67,641.57,1589.14,1386.37,14.62,21.57,552.66,2387.87,9048.36,1.3,46.87,520.13,2387.98,8139.77,8.3904,0.03,391,2388,100.0,39.06,23.3622,1,2,10_1_2,125
10,182,-0.0003,0.0004,100.0,518.67,642.33,1576.76,1399.07,14.62,21.57,553.01,2387.91,9041.77,1.3,47.13,520.77,2387.92,8130.34,8.3633,0.03,392,2388,100.0,39.01,23.3355,1,2,10_1_2,125
10,183,-0.001,-0.0001,100.0,518.67,641.94,1581.53,1399.76,14.62,21.57,552.02,2387.89,9043.75,1.3,46.92,519.94,2387.96,8128.07,8.4021,0.03,390,2388,100.0,38.87,23.4423,1,2,10_1_2,125
10,184,0.0022,-0.0002,100.0,518.67,641.71,1578.92,1388.83,14.62,21.57,552.72,2387.91,9049.65,1.3,47.18,520.35,2387.95,8133.43,8.4078,0.03,389,2388,100.0,38.97,23.4055,1,2,10_1_2,125
10,185,0.0005,0.0001,100.0,518.67,641.69,1582.77,1398.37,14.62,21.57,552.66,2387.91,9041.96,1.3,47.11,520.38,2387.9,8129.01,8.4188,0.03,390,2388,100.0,38.96,23.3254,1,2,10_1_2,125
10,186,0.0007,-0.0003,100.0,518.67,641.74,1582.72,1389.22,14.62,21.57,552.53,2387.94,9050.59,1.3,47.07,520.31,2387.9,8131.84,8.3831,0.03,390,2388,100.0,38.93,23.2775,1,2,10_1_2,125
10,187,0.0013,-0.0004,100.0,518.67,641.91,1580.27,1394.72,14.62,21.57,551.8,2387.88,9036.74,1.3,46.92,519.68,2387.96,8129.51,8.3908,0.03,390,2388,100.0,39.17,23.402,1,2,10_1_2,125
10,188,0.0023,-0.0003,100.0,518.67,642.21,1579.0,1388.11,14.62,21.57,552.58,2387.93,9043.09,1.3,46.94,520.22,2387.88,8124.8,8.3809,0.03,391,2388,100.0,38.89,23.3188,1,2,10_1_2,125
10,189,0.0025,0.0005,100.0,518.67,641.85,1592.14,1393.71,14.62,21.56,551.75,2387.98,9040.0,1.3,47.0,520.42,2387.93,8130.85,8.3899,0.03,389,2388,100.0,38.71,23.3212,1,2,10_1_2,125
10,190,0.0015,0.0004,100.0,518.67,642.15,1588.24,1392.11,14.62,21.57,552.42,2387.92,9049.41,1.3,47.01,520.98,2387.9,8135.82,8.4171,0.03,392,2388,100.0,39.08,23.4255,1,2,10_1_2,125
10,191,-0.0008,-0.0,100.0,518.67,641.53,1586.63,1389.17,14.62,21.57,552.49,2387.9,9044.55,1.3,47.09,520.6,2387.9,8135.2,8.3659,0.03,392,2388,100.0,38.87,23.431,1,2,10_1_2,125
10,192,-0.0009,-0.0002,100.0,518.67,641.44,1577.95,1392.48,14.62,21.57,552.66,2387.94,9046.0,1.3,47.08,520.57,2387.94,8128.81,8.4023,0.03,390,2388,100.0,39.03,23.412,1,2,10_1_2,125
10,193,-0.005,-0.0003,100.0,518.67,641.99,1572.91,1395.33,14.62,21.57,552.38,2387.92,9049.63,1.3,47.2,520.03,2387.97,8133.92,8.3584,0.03,390,2388,100.0,38.94,23.4152,1,2,10_1_2,125
10,194,0.0051,-0.0001,100.0,518.67,642.13,1574.48,1384.75,14.62,21.57,553.24,2387.97,9046.34,1.3,47.1,520.34,2387.91,8131.87,8.3647,0.03,391,2388,100.0,38.91,23.4759,1,2,10_1_2,125
10,195,0.0006,-0.0,100.0,518.67,641.33,1580.77,1392.6,14.62,21.57,552.28,2387.96,9046.89,1.3,47.11,520.34,2387.87,8131.65,8.3818,0.03,389,2388,100.0,38.9,23.3924,1,2,10_1_2,125
10,196,-0.0023,-0.0003,100.0,518.67,642.05,1582.71,1390.25,14.62,21.57,552.6,2387.95,9052.38,1.3,46.97,520.97,2387.89,8123.66,8.3683,0.03,391,2388,100.0,38.7,23.287,1,2,10_1_2,125
10,197,-0.0024,0.0005,100.0,518.67,642.37,1580.92,1391.61,14.62,21.57,552.42,2387.97,9050.7,1.3,47.18,520.57,2387.94,8135.17,8.4318,0.03,392,2388,100.0,38.79,23.3801,1,2,10_1_2,125
10,198,-0.0017,0.0005,100.0,518.67,641.54,1583.37,1393.14,14.62,21.57,552.21,2387.91,9049.15,1.3,47.03,520.19,2387.97,8130.43,8.4126,0.03,391,2388,100.0,39.01,23.3163,1,2,10_1_2,125
10,199,0.0002,-0.0003,100.0,518.67,641.99,1575.97,1397.48,14.62,21.57,552.61,2387.89,9044.52,1.3,47.19,520.29,2387.88,8132.91,8.4208,0.03,390,2388,100.0,38.94,23.3294,1,2,10_1_2,125
10,200,-0.0003,0.0006,100.0,518.67,642.15,1583.98,1396.21,14.62,21.57,553.3,2387.93,9046.46,1.3,47.17,520.91,2387.89,8131.33,8.3862,0.03,391,2388,100.0,38.97,23.4178,1,2,10_1_2,125
10,201,0.0005,0.0002,100.0,518.67,642.22,1585.59,1398.0,14.62,21.56,550.8,2387.62,9031.83,1.3,47.24,518.69,2387.57,8123.99,8.4265,0.03,390,2388,100.0,38.83,23.2863,1,2,10_1_2,125
10,202,0.0009,0.0,100.0,518.67,641.54,1580.73,1392.04,14.62,21.57,552.36,2387.95,9045.89,1.3,46.94,521.05,2387.88,8132.13,8.3995,0.03,391,2388,100.0,39.03,23.2546,1,2,10_1_2,125
10,203,0.0023,0.0005,100.0,518.67,642.23,1581.05,1391.94,14.62,21.56,552.08,2387.88,9043.98,1.3,47.03,520.2,2387.96,8124.75,8.3891,0.03,391,2388,100.0,38.98,23.4368,1,2,10_1_2,125
10,204,0.0012,-0.0001,100.0,518.67,641.57,1576.12,1395.7,14.62,21.57,552.8,2387.92,9046.51,1.3,46.85,520.27,2387.95,8130.29,8.3406,0.03,391,2388,100.0,39.04,23.3931,1,2,10_1_2,125
10,205,0.0033,0.0004,100.0,518.67,642.18,1583.82,1392.76,14.62,21.56,552.31,2387.92,9042.31,1.3,46.78,520.14,2387.89,8127.4,8.39,0.03,391,2388,100.0,39.0,23.3219,1,2,10_1_2,125
10,206,-0.0022,0.0003,100.0,518.67,642.87,1574.86,1397.77,14.62,21.56,549.97,2387.22,9031.4,1.3,47.24,518.37,2387.18,8118.99,8.4011,0.03,390,2388,100.0,38.8,23.2717,1,2,10_1_2,125
10,207,-0.0015,0.0,100.0,518.67,641.24,1575.05,1390.44,14.62,21.56,552.02,2387.93,9045.45,1.3,47.06,520.96,2387.94,8134.02,8.3921,0.03,393,2388,100.0,38.96,23.3522,1,2,10_1_2,125
10,208,0.0002,0.0003,100.0,518.67,641.68,1575.55,1399.52,14.62,21.56,552.74,2387.9,9044.54,1.3,46.88,519.56,2387.92,8133.85,8.3944,0.03,391,2388,100.0,38.87,23.3852,1,2,10_1_2,125
10,209,-0.0005,-0.0002,100.0,518.67,641.7,1582.06,1390.08,14.62,21.57,552.54,2387.93,9039.55,1.3,47.0,520.79,2387.85,8128.76,8.3969,0.03,390,2388,100.0,38.93,23.3491,1,2,10_1_2,125
10,210,-0.0006,0.0003,100.0,518.67,641.98,1577.56,1390.65,14.62,21.56,552.56,2387.92,9043.58,1.3,46.82,519.84,2387.94,8133.63,8.399,0.03,390,2388,100.0,38.94,23.4331,1,2,10_1_2,125
10,211,-0.0025,0.0005,100.0,518.67,641.64,1580.08,1391.42,14.62,21.57,551.89,2387.91,9047.53,1.3,46.96,520.56,2387.87,8132.88,8.3921,0.03,391,2388,100.0,38.85,23.4764,1,2,10_1_2,125
10,212,0.0043,0.0001,100.0,518.67,641.36,1577.25,1381.6,14.62,21.56,552.42,2387.91,9047.89,1.3,46.88,520.74,2387.91,8132.69,8.4051,0.03,391,2388,100.0,38.97,23.4669,1,2,10_1_2,125
10,213,0.0005,-0.0002,100.0,518.67,641.61,1585.72,1391.69,14.62,21.56,552.61,2387.83,9045.98,1.3,47.02,520.23,2387.94,8131.61,8.4033,0.03,389,2388,100.0,38.94,23.3304,1,2,10_1_2,125
10,214,0.0044,0.0006,100.0,518.67,641.83,1583.53,1384.31,14.62,21.56,552.38,2387.96,9043.53,1.3,47.13,520.75,2387.9,8126.53,8.4057,0.03,390,2388,100.0,38.86,23.5033,1,2,10_1_2,125
10,215,-0.0008,0.0004,100.0,518.67,641.9,1587.04,1391.97,14.62,21.56,552.2,2387.87,9045.72,1.3,47.01,519.78,2387.87,8130.84,8.3799,0.03,391,2388,100.0,38.8,23.4292,1,2,10_1_2,125
10,216,-0.0017,-0.0,100.0,518.67,641.81,1582.39,1397.83,14.62,21.57,552.18,2387.94,9043.49,1.3,47.03,520.9,2387.91,8133.78,8.3826,0.03,390,2388,100.0,38.95,23.4019,1,2,10_1_2,125
10,217,0.0015,-0.0003,100.0,518.67,642.1,1576.95,1398.66,14.62,21.56,552.5,2387.9,9045.72,1.3,47.03,520.2,2387.86,8139.06,8.3514,0.03,392,2388,100.0,38.85,23.4111,1,2,10_1_2,125
10,218,-0.0002,-0.0003,100.0,518.67,642.13,1576.14,1394.0,14.62,21.56,551.86,2387.92,9055.25,1.3,46.95,520.11,2387.93,8130.44,8.4056,0.03,391,2388,100.0,38.82,23.3521,1,2,10_1_2,125
10,219,-0.0018,0.0005,100.0,518.67,641.46,1586.97,1393.16,14.62,21.56,552.1,2387.96,9049.22,1.3,47.01,520.34,2387.91,8129.31,8.3948,0.03,391,2388,100.0,38.87,23.4093,1,2,10_1_2,125
10,220,-0.0025,0.0003,100.0,518.67,641.37,1582.35,1392.85,14.62,21.56,552.86,2387.9,9049.99,1.3,46.89,520.4,2387.92,8132.93,8.4008,0.03,390,2388,100.0,38.96,23.4334,1,2,10_1_2,125
10,221,-0.0011,0.0006,100.0,518.67,641.9,1581.59,1400.69,14.62,21.56,552.18,2387.88,9048.58,1.3,46.87,520.5,2387.92,8130.82,8.386,0.03,390,2388,100.0,39.03,23.4735,1,2,10_1_2,125
10,222,-0.0013,0.0003,100.0,518.67,641.79,1580.69,1392.27,14.62,21.56,552.26,2387.92,9046.01,1.3,47.02,519.72,2387.94,8127.13,8.4151,0.03,391,2388,100.0,39.09,23.4203,1,2,10_1_2,125
10,223,-0.0009,0.0003,100.0,518.67,641.95,1574.64,1389.79,14.62,21.56,551.7,2387.91,9045.77,1.3,47.11,519.8,2387.89,8138.44,8.3954,0.03,390,2388,100.0,39.11,23.3096,1,2,10_1_2,125
10,224,-0.0018,0.0004,100.0,518.67,641.77,1576.77,1392.48,14.62,21.56,551.94,2387.89,9045.67,1.3,47.07,519.5,2387.88,8132.53,8.3676,0.03,391,2388,100.0,38.83,23.3238,1,2,10_1_2,125
10,225,0.0013,-0.0001,100.0,518.67,641.74,1582.2,1395.96,14.62,21.56,553.25,2387.87,9045.43,1.3,47.05,520.91,2387.9,8133.25,8.4103,0.03,390,2388,100.0,38.91,23.485,1,2,10_1_2,125
10,226,0.003,0.0001,100.0,518.67,641.38,1581.55,1390.15,14.62,21.56,551.98,2388.01,9046.24,1.3,46.92,521.07,2387.92,8131.55,8.4107,0.03,391,2388,100.0,38.85,23.4434,1,2,10_1_2,125
10,227,0.0026,0.0004,100.0,518.67,642.5,1576.35,1390.53,14.62,21.56,553.05,2387.91,9043.99,1.3,47.08,520.61,2387.91,8131.96,8.3805,0.03,391,2388,100.0,38.95,23.3544,1,2,10_1_2,125
10,228,0.0034,0.0002,100.0,518.67,642.13,1577.4,1388.99,14.62,21.56,552.12,2387.88,9046.46,1.3,47.01,519.87,2387.9,8125.27,8.3768,0.03,390,2388,100.0,39.04,23.3295,1,2,10_1_2,125
10,229,0.0012,0.0001,100.0,518.67,641.88,1576.78,1395.86,14.62,21.56,551.71,2387.89,9047.95,1.3,47.12,519.74,2387.89,8137.18,8.4105,0.03,390,2388,100.0,38.98,23.3506,1,2,10_1_2,125
10,230,0.0029,0.0002,100.0,518.67,641.79,1582.57,1392.18,14.62,21.56,553.31,2387.91,9050.94,1.3,46.98,520.96,2387.95,8128.87,8.3837,0.03,389,2388,100.0,39.04,23.3957,1,2,10_1_2,125
10,231,0.0024,0.0005,100.0,518.67,642.06,1580.95,1391.28,14.62,21.56,552.13,2387.89,9042.27,1.3,47.07,520.81,2387.93,8131.2,8.4319,0.03,390,2388,100.0,38.89,23.4218,1,2,10_1_2,125
10,232,-0.0008,0.0004,100.0,518.67,642.17,1582.16,1392.08,14.62,21.56,553.44,2387.96,9055.83,1.3,47.05,521.08,2387.91,8134.08,8.3808,0.03,391,2388,100.0,39.02,23.325,1,2,10_1_2,125
10,233,0.0031,-0.0002,100.0,518.67,642.12,1579.36,1397.53,14.62,21.56,552.4,2387.92,9045.61,1.3,46.88,519.96,2387.95,8130.57,8.3842,0.03,393,2388,100.0,38.86,23.3627,1,2,10_1_2,125
10,234,-0.0002,0.0002,100.0,518.67,642.21,1577.73,1392.89,14.62,21.56,552.8,2387.96,9052.87,1.3,47.04,520.65,2387.96,8133.01,8.4014,0.03,393,2388,100.0,38.87,23.4782,1,2,10_1_2,125
10,235,0.0021,0.0004,100.0,518.67,641.83,1577.3,1401.35,14.62,21.56,552.58,2387.9,9047.12,1.3,47.03,520.42,2387.88,8126.16,8.3814,0.03,391,2388,100.0,38.73,23.2792,1,2,10_1_2,125
10,236,0.0015,0.0002,100.0,518.67,642.4,1583.94,1394.07,14.62,21.56,552.45,2387.94,9042.83,1.3,47.2,520.21,2387.89,8132.06,8.4201,0.03,392,2388,100.0,38.83,23.3295,1,2,10_1_2,125
10,237,-0.0008,-0.0002,100.0,518.67,642.51,1582.95,1392.61,14.62,21.56,552.25,2387.89,9052.95,1.3,46.83,520.52,2387.88,8131.49,8.3725,0.03,390,2388,100.0,39.04,23.3558,1,2,10_1_2,125
10,238,-0.0018,0.0001,100.0,518.67,642.22,1578.61,1400.2,14.62,21.56,552.16,2387.88,9047.78,1.3,47.12,519.75,2387.86,8128.51,8.4082,0.03,390,2388,100.0,38.77,23.321,1,2,10_1_2,125
10,239,-0.0028,-0.0004,100.0,518.67,641.46,1576.43,1390.55,14.62,21.56,552.5,2387.97,9042.48,1.3,47.12,520.32,2387.96,8135.82,8.3826,0.03,391,2388,100.0,39.1,23.2886,1,2,10_1_2,125
10,240,0.0033,0.0001,100.0,518.67,641.5,1583.43,1389.34,14.62,21.56,552.67,2387.86,9050.17,1.3,47.03,520.21,2387.9,8136.88,8.3828,0.03,391,2388,100.0,39.06,23.4515,1,2,10_1_2,125
10,241,0.0003,0.0001,100.0,518.67,641.91,1581.6,1397.84,14.62,21.56,552.96,2387.91,9045.64,1.3,46.9,520.72,2387.95,8130.96,8.4067,0.03,392,2388,100.0,38.91,23.4007,1,2,10_1_2,125
10,242,0.002,0.0002,100.0,518.67,642.19,1581.76,1391.3,14.62,21.56,551.73,2387.9,9039.56,1.3,47.08,520.65,2387.93,8133.87,8.4076,0.03,389,2388,100.0,38.85,23.4029,1,2,10_1_2,125
10,243,0.0019,0.0003,100.0,518.67,642.04,1588.48,1388.72,14.62,21.56,552.47,2387.89,9045.74,1.3,47.04,520.54,2387.89,8131.53,8.4263,0.03,389,2388,100.0,38.96,23.3309,1,2,10_1_2,125
10,244,-0.0007,0.0003,100.0,518.67,642.05,1581.59,1398.76,14.62,21.56,552.12,2387.91,9043.23,1.3,46.97,519.72,2387.92,8130.57,8.3993,0.03,390,2388,100.0,38.82,23.3261,1,2,10_1_2,125
10,245,0.0019,0.0001,100.0,518.67,642.27,1579.87,1400.22,14.62,21.56,552.36,2387.94,9040.62,1.3,46.93,519.91,2387.89,8130.07,8.3735,0.03,389,2388,100.0,38.85,23.347,1,2,10_1_2,125
10,246,0.0007,0.0001,100.0,518.67,641.48,1578.64,1390.85,14.62,21.56,552.55,2387.94,9033.32,1.3,47.07,520.07,2387.89,8130.34,8.3783,0.03,391,2388,100.0,38.98,23.4042,1,2,10_1_2,125
